147	2	164
183	1	12
183	1	254
183	1	31
183	1	75
183	1	30
41	1	217
41	1	177
41	1	114
41	1	146
41	1	43
41	1	15
41	1	244
48	1	189
48	1	259
48	1	217
119	2	184
64	2	172
115	2	249
131	2	249
152	1	92
152	1	208
152	1	43
152	1	257
152	1	77
205	2	172
57	1	99
57	1	123
42	1	259
254	2	6
63	2	159
16	2	72
191	2	155
165	2	159
95	2	159
23	1	55
23	1	31
46	2	63
156	1	97
156	1	59
156	1	194
242	1	245
242	1	131
242	1	37
242	1	26
242	1	238
242	1	80
5	1	149
5	1	44
5	1	202
5	1	247
119	2	172
83	2	72
250	1	68
122	2	155
84	2	19
31	2	89
225	2	79
125	2	155
265	1	236
265	1	59
1	2	172
152	2	147
251	2	249
2	2	205
101	2	184
229	1	158
229	1	68
256	1	102
256	1	21
256	1	17
256	1	160
94	1	238
144	2	172
37	2	180
116	1	97
116	1	142
116	1	67
130	2	79
60	1	242
60	1	157
60	1	70
60	1	245
60	1	111
60	1	240
60	1	238
60	1	206
123	2	212
110	2	89
209	2	164
109	1	254
109	1	93
109	1	127
109	1	45
109	1	230
12	2	6
106	1	16
106	1	268
106	1	248
106	1	91
106	1	270
106	1	239
136	2	155
226	2	89
96	2	172
170	1	123
170	1	187
170	1	17
170	1	99
170	1	210
74	2	249
148	2	172
34	2	63
213	1	115
213	1	84
213	1	58
223	2	180
126	2	159
92	1	152
223	2	249
252	1	86
252	1	253
252	1	216
252	1	233
217	1	208
217	1	114
217	1	48
217	1	66
217	1	189
217	1	43
217	1	41
87	2	249
132	2	103
16	1	268
16	1	106
16	1	248
202	2	190
75	2	6
197	2	155
240	1	60
240	1	238
99	2	212
243	2	63
65	2	172
70	2	19
37	2	249
131	2	246
50	2	79
261	2	159
130	2	89
78	1	220
90	2	164
125	1	148
206	1	60
4	2	79
192	2	147
43	1	208
43	1	217
43	1	215
43	1	77
43	1	146
43	1	152
43	1	41
79	2	89
38	2	87
35	2	205
23	2	89
208	1	189
208	1	152
208	1	217
208	1	43
100	1	264
100	1	188
185	1	102
185	1	124
145	2	159
240	2	249
121	2	224
22	2	164
72	2	164
155	2	172
98	2	155
199	2	87
57	2	212
25	1	238
179	2	87
171	2	172
58	2	19
6	2	89
260	2	159
85	1	102
75	1	183
75	1	31
75	1	188
75	1	30
22	2	72
230	2	190
160	2	7
137	1	121
99	1	57
99	1	123
99	1	170
7	2	164
271	2	89
236	2	184
133	2	103
90	2	147
139	2	172
97	1	105
97	1	236
97	1	162
97	1	101
97	1	59
97	1	194
97	1	116
97	1	142
97	1	67
97	1	156
163	2	249
260	2	126
160	1	102
160	1	21
160	1	176
160	1	256
26	1	242
26	1	223
26	1	36
26	1	37
26	1	80
124	2	72
113	2	172
141	1	221
104	2	159
133	2	159
73	2	212
76	2	172
237	1	84
63	2	63
60	2	246
53	1	12
53	1	222
185	2	164
117	2	164
166	2	103
255	1	142
255	1	67
255	1	236
140	2	155
36	1	26
36	1	223
36	1	238
36	1	216
36	1	37
20	2	173
214	2	155
193	2	89
124	1	102
124	1	71
124	1	154
124	1	176
124	1	185
124	1	21
257	1	77
257	1	152
102	2	7
241	2	6
157	1	60
157	1	70
198	2	103
96	2	173
63	2	159
26	2	249
76	2	155
66	1	114
66	1	217
113	1	82
67	1	97
67	1	116
67	1	142
67	1	236
67	1	255
54	2	224
15	1	41
15	1	123
15	1	177
15	1	244
111	1	60
111	1	238
244	2	147
127	2	190
117	2	147
233	1	252
233	1	216
123	1	210
123	1	177
123	1	99
123	1	170
123	1	57
123	1	15
150	1	219
174	2	126
175	2	249
179	1	182
179	1	14
179	1	62
31	1	220
31	1	75
31	1	230
31	1	23
31	1	188
31	1	254
31	1	55
31	1	183
24	2	173
187	2	212
244	1	192
244	1	146
244	1	15
244	1	41
64	2	155
227	2	79
261	2	126
169	2	249
146	1	90
146	1	215
146	1	192
146	1	43
146	1	41
146	1	244
194	2	184
121	1	220
121	1	54
121	1	168
121	1	55
121	1	188
121	1	137
121	1	264
121	1	259
115	1	213
195	1	187
195	1	71
195	1	56
195	1	91
195	1	239
77	1	207
77	1	11
77	1	215
77	1	152
77	1	257
77	1	43
223	1	26
223	1	36
223	1	238
223	1	80
265	2	184
215	1	90
215	1	77
215	1	146
215	1	43
215	1	207
21	1	17
21	1	71
21	1	154
21	1	124
21	1	176
21	1	256
21	1	187
21	1	160
95	2	126
36	2	180
45	1	127
45	1	93
45	1	109
111	2	249
204	2	104
188	1	100
188	1	226
188	1	30
188	1	75
188	1	54
188	1	121
188	1	55
188	1	31
188	1	264
234	2	249
198	2	159
28	1	149
28	1	131
28	1	38
28	1	62
28	1	68
28	1	178
145	2	103
44	1	27
44	1	127
44	1	202
44	1	5
267	2	72
194	1	97
194	1	156
194	1	105
66	2	129
189	1	208
189	1	217
189	1	48
8	2	126
238	2	74
77	2	147
142	2	184
237	2	104
105	1	97
105	1	101
105	1	194
180	2	249
127	1	93
127	1	44
127	1	109
127	1	45
127	1	27
146	2	147
42	2	89
173	2	172
32	2	72
30	1	12
30	1	86
30	1	253
30	1	75
30	1	188
30	1	183
30	1	216
49	1	178
49	1	14
81	1	4
81	1	225
65	2	155
55	1	188
55	1	31
55	1	220
55	1	23
55	1	121
181	2	63
263	1	20
263	1	29
263	1	201
184	2	172
143	2	79
29	1	201
29	1	258
29	1	263
29	1	200
227	2	89
252	2	79
47	2	190
247	2	6
142	1	97
142	1	116
142	1	67
142	1	255
142	1	162
67	2	184
242	2	246
1	2	155
139	2	155
53	2	6
51	2	249
167	2	103
56	1	231
56	1	187
56	1	71
56	1	195
107	2	184
241	1	141
210	2	212
271	2	79
125	2	172
153	1	238
153	1	216
226	2	79
120	2	159
17	2	212
262	2	104
3	2	79
176	1	102
176	1	21
176	1	124
176	1	160
34	2	159
58	2	249
112	1	20
220	2	190
10	2	89
128	2	164
218	2	72
98	2	172
187	1	210
187	1	17
187	1	195
187	1	71
187	1	56
187	1	91
187	1	170
187	1	231
187	1	21
3	2	89
211	2	103
207	2	164
27	1	93
27	1	44
27	1	127
27	1	202
91	1	210
91	1	268
91	1	106
91	1	195
91	1	187
91	1	239
167	2	159
174	2	159
226	1	188
166	2	159
228	2	172
107	2	172
169	1	238
169	1	163
169	1	134
148	2	155
228	2	155
15	2	147
54	1	264
54	1	188
54	1	121
217	2	129
90	1	192
90	1	146
90	1	215
61	2	172
151	2	172
154	2	72
50	2	89
80	1	26
80	1	242
80	1	223
80	1	238
154	1	71
154	1	124
154	1	21
207	2	147
100	2	224
231	1	187
231	1	71
231	1	56
262	2	159
82	2	155
212	2	164
239	1	106
239	1	71
239	1	91
239	1	270
239	1	195
266	2	173
191	2	172
132	2	159
131	1	149
131	1	242
131	1	37
131	1	245
131	1	135
131	1	186
131	1	28
183	2	193
134	2	19
83	2	164
190	2	89
8	2	159
253	2	79
220	1	78
220	1	52
220	1	121
220	1	230
220	1	31
220	1	55
189	2	129
199	1	158
199	1	68
141	2	79
35	1	2
35	1	258
168	1	259
168	1	121
258	1	29
258	1	35
258	1	200
242	2	249
111	2	246
210	1	177
210	1	268
210	1	91
210	1	170
210	1	187
210	1	123
38	1	28
38	1	68
28	2	87
181	2	159
135	2	87
148	1	125
169	2	19
213	2	249
235	2	249
175	2	19
247	1	149
247	1	222
247	1	93
247	1	202
247	1	5
23	2	224
88	2	249
102	1	85
102	1	176
102	1	256
102	1	185
102	1	124
102	1	160
108	2	103
24	2	172
251	2	74
