-0.26543215	0.029785784	1.6129574	0.03737507	-0.79023653	-1.5327204	1.5497283	-1.5210282	-1.0378522	1.2275609
1.1172038	-1.2784433	0.29575184	-0.26564276	0.7440906	-0.71594244	-0.45080575	0.66914606	-1.8277197	-0.7224138
1.6901332	-1.5139006	1.1553773	-1.7776688	-1.5031037	0.3607586	-0.9013579	-0.03170205	0.9159945	-0.22625647
0.7060905	1.6444147	1.2852621	-1.351587	0.14656767	0.909013	-1.0645399	-1.1740172	0.5352022	-1.3574806
1.8122616	1.363247	1.1056577	-0.41549775	0.2566143	1.292782	-0.3387104	-1.1098657	0.47753468	1.1541941
1.001498	0.9529706	-0.017657591	0.44690785	-0.35129306	1.2644247	1.1317177	-1.8262986	0.47233462	-0.58352005
1.7604138	-1.5031028	0.6193815	-1.3756027	0.6227666	0.97453153	1.8881555	-0.23504482	-1.3492486	0.9162454
1.1862633	0.9641428	-1.1708225	-1.6133289	-0.90775365	-0.33810368	1.2053099	1.4555259	1.4560535	-1.8591721
1.3097967	-1.505572	-1.4328007	0.33561116	-0.18804543	-1.496813	-1.4434428	0.755438	-0.27536166	1.6254803
-1.8238982	-0.0018931251	-1.5103631	1.3738652	-0.02572732	-0.7248555	1.3239104	-0.21522324	0.27474257	0.39012665
-0.5990736	-1.676159	1.5026242	-0.33967623	0.89694685	-1.7406999	-0.9711012	-1.5637023	-0.52881646	1.0490983
-1.1299682	-0.44910166	-0.13331	-1.4037098	0.24985734	1.7534989	-1.7057927	-1.0685441	1.76602	-0.7071553
-1.1571172	0.9252296	1.3692448	0.0040886384	0.2595579	1.6817948	0.2518063	0.58252305	0.09116249	-1.1358676
0.3188617	0.88787884	-0.82348335	-0.20420982	0.95666224	0.1007357	-1.2874422	0.22782727	-1.0860217	-0.23047276
-0.85020226	1.0004013	0.75483745	-0.84804857	-0.39004588	-1.8389963	-0.5452597	0.80579895	0.3690929	1.3569402
0.40254638	1.4350725	0.57991785	1.359401	-0.40415812	1.7049224	0.4567883	1.5763665	0.3476923	0.94355893
